id,text,label,domain,spam_category,split,template_group
Bonjour, j’ai bien pris connaissance de votre message. Je reviens vers vous rapidement. [référence EM-02476]",legitimate,email,unknown,train,61d9f30dde03b633
synthetic-v11-09978,"Objet : Facture de la commande

Bonjour, je vous transmets la facture correspondant à la commande effectuée cette semaine. [référence EM-02478]",legitimate,email,unknown,train,dd876515fc335a05
synthetic-v11-09979,"Objet : Invitation

Bonjour, nous organisons un échange jeudi après-midi. Dites-moi si vous pouvez participer. [référence EM-02479]",legitimate,email,unknown,train,7dc117940add2f89
synthetic-v11-09980,"Objet : Suivi de notre échange

Bonjour, comme convenu, je vous confirme les éléments discutés lors de notre appel. [référence EM-02480]",legitimate,email,unknown,train,a9dc99bb525148de
synthetic-v11-09983,"Objet : Document demandé

Bonjour, vous trouverez le document en pièce jointe. N’hésitez pas à me signaler toute correction. [référence EM-02483]",legitimate,email,unknown,train,ca0a0b8b3232235f
synthetic-v11-09984,"Objet : Réservation confirmée

Bonjour, votre réservation est bien enregistrée pour le 27. Merci et à bientôt. [référence EM-02484]",legitimate,email,unknown,train,f96854472bb22bbf
synthetic-v11-09986,"Objet : Merci pour votre retour

Bonjour, j’ai bien pris connaissance de votre message. Je reviens vers vous rapidement. [référence EM-02486]",legitimate,email,unknown,train,61d9f30dde03b633
synthetic-v11-09988,"Objet : Facture de la commande

Bonjour, je vous transmets la facture correspondant à la commande effectuée cette semaine. [référence EM-02488]",legitimate,email,unknown,train,dd876515fc335a05
synthetic-v11-09989,"Objet : Invitation

Bonjour, nous organisons un échange jeudi après-midi. Dites-moi si vous pouvez participer. [référence EM-02489]",legitimate,email,unknown,train,7dc117940add2f89
synthetic-v11-09990,"Objet : Suivi de notre échange

Bonjour, comme convenu, je vous confirme les éléments discutés lors de notre appel. [référence EM-02490]",legitimate,email,unknown,train,a9dc99bb525148de
synthetic-v11-09993,"Objet : Document demandé

Bonjour, vous trouverez le document en pièce jointe. N’hésitez pas à me signaler toute correction. [référence EM-02493]",legitimate,email,unknown,train,ca0a0b8b3232235f
synthetic-v11-09994,"Objet : Réservation confirmée

Bonjour, votre réservation est bien enregistrée pour le 10. Merci et à bientôt. [référence EM-02494]",legitimate,email,unknown,train,f96854472bb22bbf
synthetic-v11-09996,"Objet : Merci pour votre retour

Bonjour, j’ai bien pris connaissance de votre message. Je reviens vers vous rapidement. [référence EM-02496]",legitimate,email,unknown,train,61d9f30dde03b633
synthetic-v11-09998,"Objet : Facture de la commande

Bonjour, je vous transmets la facture correspondant à la commande effectuée cette semaine. [référence EM-02498]",legitimate,email,unknown,train,dd876515fc335a05
synthetic-v11-09999,"Objet : Invitation

Bonjour, nous organisons un échange jeudi après-midi. Dites-moi si vous pouvez participer. [référence EM-02499]",legitimate,email,unknown,train,7dc117940add2f89
synthetic-v11-10000,"Objet : Suivi de notre échange

Bonjour, comme convenu, je vous confirme les éléments discutés lors de notre appel. [référence EM-02500]",legitimate,email,unknown,train,a9dc99bb525148de
synthetic-v11-00005,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Rouen-1004.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00011,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Lyon-1010.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00017,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Strasbourg-1016.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00023,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Bordeaux-1022.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00029,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Angers-1028.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00035,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Rouen-1034.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00041,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Lyon-1040.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00047,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Strasbourg-1046.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00053,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Bordeaux-1052.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00059,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Angers-1058.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00065,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Rouen-1064.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00071,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Lyon-1070.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00077,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Strasbourg-1076.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00083,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Bordeaux-1082.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00089,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Angers-1088.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00095,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Rouen-1094.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00101,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Lyon-1100.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00107,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Strasbourg-1106.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00113,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Bordeaux-1112.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00119,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Angers-1118.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00125,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Rouen-1124.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00131,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Lyon-1130.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00137,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Strasbourg-1136.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00143,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Bordeaux-1142.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00149,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Angers-1148.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00155,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Rouen-1154.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00161,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Lyon-1160.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00167,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Strasbourg-1166.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00173,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Bordeaux-1172.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00179,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Angers-1178.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00185,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Rouen-1184.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00191,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Lyon-1190.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00197,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Strasbourg-1196.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00203,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Bordeaux-1202.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00209,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Angers-1208.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00215,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Rouen-1214.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00221,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Lyon-1220.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00227,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Strasbourg-1226.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00233,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Bordeaux-1232.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00239,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Angers-1238.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00245,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Rouen-1244.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00251,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Lyon-1250.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00257,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Strasbourg-1256.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00263,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Bordeaux-1262.,spam,sms,phishing,validation,50efafdfabf0dbb3
synthetic-v11-00269,Alerte sécurité : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Angers-1268.,spam,sms,phishing,validation,50efafdfabf0dbb3
